id,score_date,segment_smb,segment_non_smb,segment_commercial,segment_enterprise,segment_midmarket,region_emea,region_apac,region_latam,region_amer,customer_age_quarters,sales_assisted,legacy_flag,product_counts,billing_dunning_not_ok,crm_industry_current,crm_employee_range,crm_success_owner_change
JMAN_2447281,2023-03-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,6.0,0.0,Manufacturing & Resources,01-Sep,0.0
JMAN_2476482,2023-03-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,2.0,0.0,Manufacturing & Resources,01-Sep,0.0
JMAN_10909526,2023-02-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,Transportation,50 - 99,0.0
JMAN_2481776,2023-02-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,"Retail, Wholesale & Distribution",01-Sep,0.0
JMAN_2452081,2023-01-27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,Corporate Services,Oct-49,0.0
JMAN_9931074,2023-03-10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,Technology,01-Sep,0.0
JMAN_9005620,2023-01-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,5.0,0.0,Technology,01-Sep,0.0
JMAN_9008538,2023-01-06,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,2.0,0.0,Manufacturing & Resources,100 - 249,0.0
JMAN_9034089,2023-03-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,2.0,0.0,"Retail, Wholesale & Distribution",100 - 249,0.0
JMAN_9525135,2023-03-31,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,4.0,0.0,"Retail, Wholesale & Distribution",1000 - 4999,0.0
JMAN_9034076,2023-03-24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_2458897,2023-03-10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_2434832,2023-02-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Consumer Services,01-Sep,0.0
JMAN_2481883,2023-01-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,3.0,0.0,Corporate Services,01-Sep,0.0
JMAN_2477864,2023-02-03,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,"Retail, Wholesale & Distribution",50 - 99,0.0
JMAN_9026784,2023-02-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,2.0,0.0,Consumer Services,Oct-49,0.0
JMAN_9003291,2023-02-10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Technology,Oct-49,0.0
JMAN_9052224,2023-02-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,6.0,0.0,Technology,Oct-49,0.0
JMAN_14674125,2023-03-24,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,Technology,Oct-49,0.0
JMAN_17645578,2023-02-17,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Technology,Oct-49,0.0
JMAN_2479009,2023-01-06,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,3.0,0.0,Transportation,1000 - 4999,0.0
JMAN_12452245,2023-01-06,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,Financial Services,5000+,0.0
JMAN_12250851,2023-01-27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,Financial Services,01-Sep,0.0
JMAN_15702888,2023-03-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Corporate Services,100 - 249,0.0
JMAN_9020722,2023-02-17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,Corporate Services,100 - 249,0.0
JMAN_10112853,2023-02-03,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,2.0,0.0,Technology,01-Sep,0.0
JMAN_10364413,2023-02-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,Technology,01-Sep,0.0
JMAN_9015281,2023-01-06,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,Energy & Utilities,Oct-49,0.0
JMAN_9017463,2023-03-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,2.0,0.0,Corporate Services,50 - 99,0.0
JMAN_9023151,2023-02-10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,4.0,0.0,Technology,500 - 999,0.0
JMAN_18391757,2023-03-24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,,Oct-49,0.0
JMAN_9057731,2023-01-13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,2.0,0.0,Energy & Utilities,250 - 499,0.0
JMAN_2481205,2023-02-24,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,2.0,0.0,Technology,5000+,0.0
JMAN_9702646,2023-03-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,2.0,0.0,Corporate Services,01-Sep,0.0
JMAN_2470276,2023-02-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,3.0,0.0,Consumer Services,Oct-49,0.0
JMAN_2459144,2023-03-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,Financial Services,Oct-49,0.0
JMAN_2414128,2023-03-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,4.0,0.0,Financial Services,Oct-49,0.0
JMAN_9277805,2023-02-17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,3.0,0.0,Consumer Services,100 - 249,0.0
JMAN_2463062,2023-02-24,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,6.0,0.0,Technology,Oct-49,0.0
JMAN_2437713,2023-03-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,4.0,0.0,Technology,Oct-49,0.0
JMAN_9027462,2023-02-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,7.0,0.0,Manufacturing & Resources,01-Sep,0.0
JMAN_18410798,2023-02-10,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Manufacturing & Resources,500 - 999,0.0
JMAN_9018227,2023-03-17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,Technology,100 - 249,0.0
JMAN_18410834,2023-01-27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",01-Sep,0.0
JMAN_9811811,2023-01-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,3.0,0.0,Corporate Services,Oct-49,0.0
JMAN_9498051,2023-01-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,3.0,0.0,Manufacturing & Resources,100 - 249,0.0
JMAN_18410393,2023-01-06,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,,01-Sep,0.0
JMAN_2453452,2023-03-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,0.0,Transportation,Oct-49,0.0
JMAN_9016383,2023-03-03,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Consumer Services,Oct-49,0.0
JMAN_9026784,2023-03-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,2.0,0.0,Consumer Services,Oct-49,0.0
JMAN_9045452,2023-03-03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,Consumer Services,100 - 249,0.0
JMAN_2461321,2023-01-27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,Technology,Oct-49,0.0
JMAN_2461712,2023-01-06,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,Technology,Oct-49,0.0
JMAN_2451330,2023-02-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,Technology,Oct-49,0.0
JMAN_2466569,2023-02-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,3.0,0.0,Technology,Oct-49,0.0
JMAN_2456533,2023-01-27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,4.0,0.0,Technology,Oct-49,0.0
JMAN_9142835,2023-03-31,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,1.0,0.0,Energy & Utilities,1000 - 4999,0.0
JMAN_18351475,2023-03-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,1.0,0.0,Education,Oct-49,0.0
JMAN_9022517,2023-01-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,3.0,0.0,Financial Services,01-Sep,0.0
JMAN_9002536,2023-03-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,7.0,0.0,Manufacturing & Resources,01-Sep,0.0
JMAN_2457464,2023-03-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,0.0,Manufacturing & Resources,01-Sep,0.0
JMAN_11633303,2023-03-03,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,45.0,1.0,0.0,1.0,0.0,Technology,1000 - 4999,0.0
JMAN_2461046,2023-01-06,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,Telecommunications,100 - 249,0.0
JMAN_2460501,2023-03-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,3.0,0.0,Technology,100 - 249,0.0
JMAN_9086113,2023-01-20,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,1.0,0.0,3.0,0.0,Transportation,500 - 999,0.0
JMAN_16138422,2023-01-06,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",01-Sep,0.0
JMAN_2481325,2023-02-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,0.0,"Retail, Wholesale & Distribution",01-Sep,0.0
JMAN_16138422,2023-03-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",01-Sep,0.0
JMAN_9441150,2023-01-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,5.0,0.0,"Retail, Wholesale & Distribution",01-Sep,0.0
JMAN_9028903,2023-01-27,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,4.0,0.0,Corporate Services,250 - 499,0.0
JMAN_12085153,2023-01-06,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,Corporate Services,250 - 499,0.0
JMAN_9028903,2023-01-20,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,4.0,0.0,Corporate Services,250 - 499,0.0
JMAN_9005620,2023-01-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,5.0,0.0,Technology,01-Sep,0.0
JMAN_2464667,2023-03-31,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,Technology,01-Sep,0.0
JMAN_2464667,2023-02-10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,Technology,01-Sep,0.0
JMAN_2479861,2023-03-03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,3.0,0.0,"Retail, Wholesale & Distribution",100 - 249,0.0
JMAN_2453703,2023-03-10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,"Retail, Wholesale & Distribution",100 - 249,0.0
JMAN_18410822,2023-01-13,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,,01-Sep,0.0
JMAN_9011230,2023-01-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,,01-Sep,0.0
JMAN_2466897,2023-01-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,0.0,,01-Sep,0.0
JMAN_10601345,2023-01-20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,2.0,0.0,Government,100 - 249,0.0
JMAN_2478470,2023-02-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_15081132,2023-03-31,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Manufacturing & Resources,1000 - 4999,0.0
JMAN_17088061,2023-01-20,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Consumer Services,01-Sep,0.0
JMAN_16373812,2023-02-10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",Oct-49,0.0
JMAN_2481357,2023-03-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,0.0,"Retail, Wholesale & Distribution",Oct-49,0.0
JMAN_12444009,2023-03-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",Oct-49,0.0
JMAN_2481205,2023-01-20,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,2.0,0.0,Technology,5000+,0.0
JMAN_2454663,2023-02-03,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,Healthcare,500 - 999,0.0
JMAN_10575478,2023-03-03,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,5.0,0.0,Healthcare,500 - 999,0.0
JMAN_2373631,2023-03-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,4.0,0.0,Corporate Services,01-Sep,0.0
JMAN_9702646,2023-01-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,2.0,0.0,Corporate Services,01-Sep,0.0
JMAN_9045968,2023-02-17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,Financial Services,100 - 249,0.0
JMAN_10487794,2023-01-06,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,Technology,Oct-49,0.0
JMAN_2478280,2023-01-20,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Technology,Oct-49,0.0
JMAN_9327351,2023-01-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,3.0,0.0,Manufacturing & Resources,50 - 99,0.0
JMAN_2331004,2023-02-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,4.0,0.0,Financial Services,01-Sep,0.0
JMAN_9001400,2023-01-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,1.0,0.0,Manufacturing & Resources,01-Sep,0.0
JMAN_11327980,2023-01-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,Corporate Services,100 - 249,0.0
JMAN_2456605,2023-01-06,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,Technology,01-Sep,0.0
JMAN_2476052,2023-03-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,Technology,01-Sep,0.0
JMAN_2463960,2023-01-13,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Technology,01-Sep,0.0
JMAN_2456605,2023-01-20,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Technology,01-Sep,0.0
JMAN_9031450,2023-03-17,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Consumer Services,250 - 499,0.0
JMAN_9096433,2023-03-24,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,5.0,0.0,Energy & Utilities,Oct-49,0.0
JMAN_9119221,2023-03-03,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,Technology,500 - 999,0.0
JMAN_18170555,2023-02-24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Education,01-Sep,0.0
JMAN_9059722,2023-01-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",100 - 249,0.0
JMAN_18410388,2023-02-03,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,,01-Sep,0.0
JMAN_9015478,2023-03-03,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,Government,01-Sep,0.0
JMAN_10601345,2023-01-06,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,2.0,0.0,Government,100 - 249,0.0
JMAN_2482735,2023-03-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,6.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_10469147,2023-02-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,2.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_18410369,2023-01-27,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,Technology,250 - 499,0.0
JMAN_2473347,2023-01-13,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,Technology,250 - 499,0.0
JMAN_9019742,2023-03-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,3.0,0.0,"Retail, Wholesale & Distribution",Oct-49,0.0
JMAN_2453592,2023-01-27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,4.0,1.0,Corporate Services,01-Sep,0.0
JMAN_18410406,2023-01-13,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Financial Services,Oct-49,0.0
JMAN_9272385,2023-03-03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,6.0,0.0,Financial Services,100 - 249,0.0
JMAN_15982019,2023-03-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,Technology,Oct-49,0.0
JMAN_2451330,2023-02-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,Technology,Oct-49,0.0
JMAN_9022517,2023-02-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,3.0,0.0,Financial Services,01-Sep,0.0
JMAN_9001220,2023-03-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,0.0,Manufacturing & Resources,01-Sep,0.0
JMAN_2317163,2023-03-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,Manufacturing & Resources,01-Sep,0.0
JMAN_2480466,2023-03-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,"Retail, Wholesale & Distribution",01-Sep,0.0
JMAN_9025908,2023-01-20,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,5.0,0.0,"Retail, Wholesale & Distribution",01-Sep,0.0
JMAN_9031290,2023-03-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,6.0,0.0,Technology,01-Sep,0.0
JMAN_18411652,2023-03-31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Technology,01-Sep,0.0
JMAN_2467880,2023-03-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,Technology,01-Sep,0.0
JMAN_9007298,2023-02-24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,Non-Profits & Associations,01-Sep,0.0
JMAN_9037279,2023-02-17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",100 - 249,0.0
JMAN_2372168,2023-02-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,2.0,0.0,,01-Sep,0.0
JMAN_2372168,2023-01-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,2.0,0.0,,01-Sep,0.0
JMAN_9028715,2023-03-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_9004072,2023-03-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,2.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_9020327,2023-02-24,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,4.0,0.0,Healthcare,250 - 499,0.0
JMAN_9659718,2023-01-06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,2.0,0.0,Healthcare,250 - 499,0.0
JMAN_2429595,2023-01-20,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Healthcare,01-Sep,0.0
JMAN_9003408,2023-02-10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Healthcare,01-Sep,0.0
JMAN_18173797,2023-01-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,0.0,Healthcare,01-Sep,0.0
JMAN_18410391,2023-03-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",Oct-49,0.0
JMAN_2481205,2023-03-03,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,2.0,0.0,Technology,5000+,0.0
JMAN_2468966,2023-01-06,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,Corporate Services,01-Sep,0.0
JMAN_2463159,2023-01-27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,2.0,0.0,Corporate Services,01-Sep,0.0
JMAN_9160150,2023-03-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,6.0,1.0,Corporate Services,01-Sep,0.0
JMAN_9361784,2023-03-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,0.0,1.0,0.0,Healthcare,Oct-49,0.0
JMAN_10065601,2023-03-24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,Consumer Services,Oct-49,0.0
JMAN_9203571,2023-02-10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,1.0,0.0,4.0,0.0,Consumer Services,500 - 999,0.0
JMAN_10487794,2023-03-03,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,1.0,Technology,Oct-49,0.0
JMAN_2456533,2023-03-24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,Technology,Oct-49,0.0
JMAN_2458841,2023-03-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,Technology,Oct-49,0.0
JMAN_9023646,2023-03-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,4.0,0.0,Technology,Oct-49,0.0
JMAN_9948637,2023-03-31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,Technology,Oct-49,0.0
JMAN_2479556,2023-03-24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,0.0,Technology,Oct-49,0.0
JMAN_2474216,2023-01-20,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,5.0,0.0,Financial Services,250 - 499,0.0
